Town code/village code,Rural/Urban,Tehsil Name,District,sanitation_quantile,Sanitation_index,wealth_index_quantile,wealth_index
454086,Rural,Dabra (Pichhore),Gwalior,4,-0.3058515494,4,0.1035973693
454087,Rural,Dabra (Pichhore),Gwalior,2,-1.000543817,4,0.5585501741
454088,Rural,Dabra (Pichhore),Gwalior,4,0.3548986115,4,0.7155047608
454089,Rural,Dabra (Pichhore),Gwalior,2,-0.9338317686,4,-0.1034898634
454090,Rural,Dabra (Pichhore),Gwalior,4,-0.4813365033,4,-0.1762960902
454091,Rural,Dabra (Pichhore),Gwalior,3,-0.8379593162,2,-1.092781584
454092,Rural,Dabra (Pichhore),Gwalior,3,-0.8071288356,2,-1.299034456
454094,Rural,Dabra (Pichhore),Gwalior,4,0.1613224626,3,-0.6491089527
454095,Rural,Dabra (Pichhore),Gwalior,4,0.1752371919,4,1.149735762
454096,Rural,Dabra (Pichhore),Gwalior,2,-1.074182264,3,-0.9719068351
454097,Rural,Dabra (Pichhore),Gwalior,3,-0.8546767759,4,0.2831160842
454098,Rural,Dabra (Pichhore),Gwalior,3,-0.762467925,3,-0.5532733437
454099,Rural,Dabra (Pichhore),Gwalior,3,-0.8612269741,2,-1.395361943
454100,Rural,Dabra (Pichhore),Gwalior,2,-1.125123303,3,-0.5212548358
454101,Rural,Dabra (Pichhore),Gwalior,4,-0.2313308851,4,0.5198048003
454102,Rural,Dabra (Pichhore),Gwalior,4,-0.3001965286,4,0.655780037
454103,Rural,Dabra (Pichhore),Gwalior,4,0.05285302044,4,0.2048908451
454104,Rural,Dabra (Pichhore),Gwalior,4,-0.1519642724,1,-2.174830282
454106,Rural,Dabra (Pichhore),Gwalior,4,-0.4487736759,5,1.551689352
454107,Rural,Dabra (Pichhore),Gwalior,3,-0.773119089,3,-0.5973588748
454108,Rural,Dabra (Pichhore),Gwalior,4,-0.1866460777,4,0.6330409846
454109,Rural,Dabra (Pichhore),Gwalior,4,0.4833985405,5,1.424146248
454110,Rural,Dabra (Pichhore),Gwalior,2,-0.9685838772,3,-0.5115377356
454111,Rural,Dabra (Pichhore),Gwalior,4,-0.4413582724,3,-0.9891840841
454112,Rural,Dabra (Pichhore),Gwalior,5,2.027781825,5,2.651239835
454113,Rural,Dabra (Pichhore),Gwalior,3,-0.6062829245,3,-0.4458855644
454114,Rural,Dabra (Pichhore),Gwalior,4,0.009435221048,3,-0.7096734183
454115,Rural,Dabra (Pichhore),Gwalior,4,-0.1162303155,3,-0.2805582765
454116,Rural,Dabra (Pichhore),Gwalior,4,-0.5066292123,4,0.1457904471
454117,Rural,Dabra (Pichhore),Gwalior,3,-0.688787588,4,0.8312914113
454118,Rural,Dabra (Pichhore),Gwalior,4,-0.04740265045,4,0.8650528633
454119,Rural,Dabra (Pichhore),Gwalior,4,-0.4301404032,4,0.1840996698
454120,Rural,Dabra (Pichhore),Gwalior,4,-0.1945758088,4,0.7082504135
454121,Rural,Dabra (Pichhore),Gwalior,5,1.127169168,5,1.365707052
454122,Rural,Dabra (Pichhore),Gwalior,3,-0.8470364233,1,-1.71267473
454123,Rural,Dabra (Pichhore),Gwalior,4,-0.5482271386,3,-0.7866344198
454124,Rural,Dabra (Pichhore),Gwalior,2,-1.128517665,2,-1.133818141
454125,Rural,Dabra (Pichhore),Gwalior,4,0.6173581362,5,3.182676177
454126,Rural,Dabra (Pichhore),Gwalior,4,0.5642766478,4,0.4416326168
454127,Rural,Dabra (Pichhore),Gwalior,4,-0.02204706326,4,0.5271486349
454128,Rural,Dabra (Pichhore),Gwalior,5,0.9106400616,4,0.7488899307
454129,Rural,Dabra (Pichhore),Gwalior,4,0.09635141996,5,1.610727823
454130,Rural,Dabra (Pichhore),Gwalior,4,-0.4785287098,4,0.2701294046
454131,Rural,Dabra (Pichhore),Gwalior,1,-1.233826765,2,-1.268285356
454132,Rural,Dabra (Pichhore),Gwalior,2,-1.008734471,3,-0.4865602167
454133,Rural,Dabra (Pichhore),Gwalior,4,0.2066250096,4,0.7826194804
454134,Rural,Dabra (Pichhore),Gwalior,4,0.1358813002,4,0.7813468568
454135,Rural,Dabra (Pichhore),Gwalior,4,-0.2228891569,4,1.177757529
454136,Rural,Dabra (Pichhore),Gwalior,4,0.1699957175,4,0.3775313152
454137,Rural,Dabra (Pichhore),Gwalior,4,-0.3032354749,4,0.3413695105
454138,Rural,Dabra (Pichhore),Gwalior,4,-0.2316453509,5,3.840003163
454139,Rural,Dabra (Pichhore),Gwalior,4,0.2615813505,4,0.3605491468
454140,Rural,Dabra (Pichhore),Gwalior,3,-0.9140546599,2,-1.178425788
454141,Rural,Dabra (Pichhore),Gwalior,5,0.7008721887,4,0.08624276181
454142,Rural,Dabra (Pichhore),Gwalior,4,-0.4910033617,3,-0.4052426659
454143,Rural,Dabra (Pichhore),Gwalior,5,2.631724658,5,2.143298059
454144,Rural,Dabra (Pichhore),Gwalior,4,-0.3577963841,3,-0.3043612068
454145,Rural,Dabra (Pichhore),Gwalior,3,-0.7233956199,3,-0.3819142146
454146,Rural,Dabra (Pichhore),Gwalior,3,-0.6541964543,3,-0.9201536122
454147,Rural,Dabra (Pichhore),Gwalior,4,0.1940684633,4,1.147376313
454148,Rural,Dabra (Pichhore),Gwalior,3,-0.8526971728,4,-0.08459801087
454149,Rural,Dabra (Pichhore),Gwalior,2,-1.020908297,4,-0.2118678592
454150,Rural,Dabra (Pichhore),Gwalior,4,0.2346198745,5,2.084336649
454151,Rural,Dabra (Pichhore),Gwalior,2,-1.00495611,2,-1.297195251
454152,Rural,Dabra (Pichhore),Gwalior,4,-0.29072962,4,0.1901683414
454153,Rural,Dabra (Pichhore),Gwalior,4,-0.03210815768,4,0.4761516092
454154,Rural,Dabra (Pichhore),Gwalior,3,-0.8501126784,4,-0.1450163923
454155,Rural,Dabra (Pichhore),Gwalior,4,0.6637860962,3,-0.6454842311
454156,Rural,Dabra (Pichhore),Gwalior,4,-0.2317325242,3,-0.3763327973
454157,Rural,Dabra (Pichhore),Gwalior,4,0.5609351603,5,1.558528632
454158,Rural,Dabra (Pichhore),Gwalior,4,0.1753760229,3,-0.4709334782
454159,Rural,Dabra (Pichhore),Gwalior,4,-0.4813235896,4,0.8943945208
454160,Rural,Dabra (Pichhore),Gwalior,3,-0.9019374007,2,-1.317806014
454161,Rural,Dabra (Pichhore),Gwalior,3,-0.5774376954,4,0.6359786632
454162,Rural,Dabra (Pichhore),Gwalior,4,-0.51723222,3,-0.3459891969
454163,Rural,Dabra (Pichhore),Gwalior,1,-1.169450303,1,-1.942103568
454164,Rural,Dabra (Pichhore),Gwalior,4,0.2855169554,5,1.607135287
454165,Rural,Dabra (Pichhore),Gwalior,4,-0.3864947396,4,0.3250984803
454166,Rural,Dabra (Pichhore),Gwalior,4,-0.3038042205,4,0.783992662
454167,Rural,Dabra (Pichhore),Gwalior,4,-0.5174644968,2,-1.454289579
454168,Rural,Dabra (Pichhore),Gwalior,4,-0.2779579773,3,-0.4006360918
454169,Rural,Dabra (Pichhore),Gwalior,3,-0.9026476643,4,0.6436792539
454170,Rural,Dabra (Pichhore),Gwalior,5,1.010462438,4,1.175902533
454171,Rural,Dabra (Pichhore),Gwalior,4,-0.4452348381,4,0.1411884435
454172,Rural,Dabra (Pichhore),Gwalior,2,-1.019586167,2,-1.425835574
454173,Rural,Dabra (Pichhore),Gwalior,1,-1.233826765,1,-2.451779534
454174,Rural,Dabra (Pichhore),Gwalior,4,0.1267859577,3,-0.5843397584
454175,Rural,Dabra (Pichhore),Gwalior,3,-0.7877378694,3,-0.7899648305
454176,Rural,Dabra (Pichhore),Gwalior,3,-0.8151456831,4,1.020010154
454177,Rural,Dabra (Pichhore),Gwalior,4,0.5649426312,4,0.4320462917
454178,Rural,Dabra (Pichhore),Gwalior,3,-0.7026599339,4,-0.04142594909
454179,Rural,Dabra (Pichhore),Gwalior,1,-1.165526552,2,-1.388372404
454180,Rural,Dabra (Pichhore),Gwalior,4,-0.1881853266,4,1.167550512
454181,Rural,Dabra (Pichhore),Gwalior,3,-0.5742726897,4,0.335186031
454182,Rural,Dabra (Pichhore),Gwalior,2,-0.9593492721,4,0.0515862606
454183,Rural,Dabra (Pichhore),Gwalior,4,-0.2381531852,3,-0.6850970463
454184,Rural,Dabra (Pichhore),Gwalior,1,-1.149628267,2,-1.543735203
454185,Rural,Dabra (Pichhore),Gwalior,4,0.03706458449,5,2.037752667
454186,Rural,Dabra (Pichhore),Gwalior,4,0.09732354862,4,1.0763735
454187,Rural,Dabra (Pichhore),Gwalior,3,-0.8351853534,4,0.07399988945
454188,Urban,Dabra (Pichhore),Gwalior,5,3.347428898,5,4.648084997
454188,Urban,Dabra (Pichhore),Gwalior,5,3.347428898,5,4.648084997
454189,Urban,Dabra (Pichhore),Gwalior,5,1.79529734,5,2.699930662
454189,Urban,Dabra (Pichhore),Gwalior,5,1.79529734,5,2.699930662
454190,Urban,Dabra (Pichhore),Gwalior,5,1.67029963,5,3.201794931
454190,Urban,Dabra (Pichhore),Gwalior,5,1.67029963,5,3.201794931
454191,Urban,Dabra (Pichhore),Gwalior,5,1.274715178,5,2.590170534
454191,Urban,Dabra (Pichhore),Gwalior,5,1.274715178,5,2.590170534
802102,Urban,Dabra (Pichhore),Gwalior,5,0.817707696,5,1.317056373
802102,Urban,Dabra (Pichhore),Gwalior,5,2.845363002,5,4.030646225
802102,Urban,Dabra (Pichhore),Gwalior,3,-0.7510902955,4,0.9667666682
802102,Urban,Dabra (Pichhore),Gwalior,4,0.4337358805,4,1.004512614
802102,Urban,Dabra (Pichhore),Gwalior,4,0.3368829903,5,2.095201198
802102,Urban,Dabra (Pichhore),Gwalior,5,1.918708597,5,3.433430746
802102,Urban,Dabra (Pichhore),Gwalior,5,1.04260175,5,3.399072854
802102,Urban,Dabra (Pichhore),Gwalior,5,2.429257197,5,2.646686357
802102,Urban,Dabra (Pichhore),Gwalior,5,4.927418292,5,3.992908557
802102,Urban,Dabra (Pichhore),Gwalior,4,0.4440220905,4,0.1963257976
802102,Urban,Dabra (Pichhore),Gwalior,5,1.826928739,5,1.423386523
802102,Urban,Dabra (Pichhore),Gwalior,3,-0.5545623194,4,0.2025368953
802102,Urban,Dabra (Pichhore),Gwalior,4,0.3804253632,4,-0.01343482062
802102,Urban,Dabra (Pichhore),Gwalior,4,0.1251976853,4,0.5597332278
802102,Urban,Dabra (Pichhore),Gwalior,5,0.7638266651,4,0.7333804477
802102,Urban,Dabra (Pichhore),Gwalior,4,-0.1492075394,4,0.01326286548
802103,Urban,Dabra (Pichhore),Gwalior,5,1.538520633,5,1.552845381
802103,Urban,Dabra (Pichhore),Gwalior,5,0.8011284201,4,0.5528708182
802103,Urban,Dabra (Pichhore),Gwalior,4,-0.2824054085,4,0.6060421269
802103,Urban,Dabra (Pichhore),Gwalior,5,0.7107210677,4,1.150216163
802103,Urban,Dabra (Pichhore),Gwalior,5,1.368667779,5,1.748071031
802103,Urban,Dabra (Pichhore),Gwalior,5,1.459149956,5,2.217942532
802103,Urban,Dabra (Pichhore),Gwalior,5,1.925380048,5,3.141326219
802103,Urban,Dabra (Pichhore),Gwalior,5,1.527854467,4,1.115607602
802103,Urban,Dabra (Pichhore),Gwalior,5,1.10203795,5,1.31454194
802103,Urban,Dabra (Pichhore),Gwalior,5,1.161028527,4,1.199578383
802103,Urban,Dabra (Pichhore),Gwalior,4,0.3535953718,4,-0.2289642762
802103,Urban,Dabra (Pichhore),Gwalior,5,1.804729644,4,0.8527847214
802103,Urban,Dabra (Pichhore),Gwalior,5,0.7929519951,4,0.449018324
802103,Urban,Dabra (Pichhore),Gwalior,5,5.885769345,5,4.6992038
802103,Urban,Dabra (Pichhore),Gwalior,5,3.303432257,5,4.129871549
802103,Urban,Dabra (Pichhore),Gwalior,5,2.444698913,5,1.824593356
802104,Urban,Dabra (Pichhore),Gwalior,5,3.778416772,5,5.431172421
802104,Urban,Dabra (Pichhore),Gwalior,5,5.677077678,5,7.147148307
802104,Urban,Dabra (Pichhore),Gwalior,5,2.542365664,5,4.974788639
802104,Urban,Dabra (Pichhore),Gwalior,5,0.7504414632,5,2.685607182
802104,Urban,Dabra (Pichhore),Gwalior,5,2.374765604,5,5.301708441
802104,Urban,Dabra (Pichhore),Gwalior,5,4.562576239,5,6.751663575
802104,Urban,Dabra (Pichhore),Gwalior,5,5.069420653,5,7.103300338
802104,Urban,Dabra (Pichhore),Gwalior,5,4.127384987,5,4.742104306
802104,Urban,Dabra (Pichhore),Gwalior,5,2.278110121,5,2.918843415
802104,Urban,Dabra (Pichhore),Gwalior,5,1.305019553,5,2.448486277
802104,Urban,Dabra (Pichhore),Gwalior,5,1.242400868,5,1.597400686
802104,Urban,Dabra (Pichhore),Gwalior,5,4.728126954,5,5.514338316
802104,Urban,Dabra (Pichhore),Gwalior,5,1.483726225,5,2.980179846
802104,Urban,Dabra (Pichhore),Gwalior,5,2.92705847,5,3.021329637
802104,Urban,Dabra (Pichhore),Gwalior,5,4.409561629,5,7.322099727
802104,Urban,Dabra (Pichhore),Gwalior,5,2.649293303,5,3.469093282
802104,Urban,Dabra (Pichhore),Gwalior,5,3.545881279,5,6.151170962
802104,Urban,Dabra (Pichhore),Gwalior,5,4.593498618,5,7.476824734
802104,Urban,Dabra (Pichhore),Gwalior,5,6.274998405,5,8.533198149
802104,Urban,Dabra (Pichhore),Gwalior,5,6.663134041,5,8.457124962
802104,Urban,Dabra (Pichhore),Gwalior,5,5.003657391,5,5.545386525
802104,Urban,Dabra (Pichhore),Gwalior,5,5.343754873,5,7.438961992
802104,Urban,Dabra (Pichhore),Gwalior,5,6.085648379,5,8.281705561
802104,Urban,Dabra (Pichhore),Gwalior,5,4.315780066,5,6.278767978
802104,Urban,Dabra (Pichhore),Gwalior,5,4.387751885,5,6.245238188
454192,Rural,Bhitarwar,Gwalior,4,-0.4648117475,3,-0.3495355957
454193,Rural,Bhitarwar,Gwalior,4,0.2669290526,5,1.329661335
454194,Rural,Bhitarwar,Gwalior,3,-0.7203591242,3,-0.5735017552
454195,Rural,Bhitarwar,Gwalior,3,-0.8907634515,1,-2.119671387
454196,Rural,Bhitarwar,Gwalior,1,-1.208578054,1,-1.882149054
454197,Rural,Bhitarwar,Gwalior,2,-1.029981845,3,-0.8089385744
454198,Rural,Bhitarwar,Gwalior,2,-1.026738926,4,-0.0165940927
454199,Rural,Bhitarwar,Gwalior,1,-1.151888309,3,-0.2910451341
454200,Rural,Bhitarwar,Gwalior,1,-1.20052555,3,-0.6484410598
454201,Rural,Bhitarwar,Gwalior,2,-0.9651695324,3,-0.922179896
454202,Rural,Bhitarwar,Gwalior,2,-1.033828824,3,-0.7919917465
454203,Rural,Bhitarwar,Gwalior,2,-1.012471638,4,0.2502946153
454205,Rural,Bhitarwar,Gwalior,2,-1.087270313,2,-1.559996686
454206,Rural,Bhitarwar,Gwalior,3,-0.7681965721,4,0.3522193698
454207,Rural,Bhitarwar,Gwalior,5,0.8085656689,5,2.009029962
454208,Rural,Bhitarwar,Gwalior,4,-0.4409105143,4,0.7036688902
454210,Rural,Bhitarwar,Gwalior,1,-1.201639019,2,-1.173900636
454211,Rural,Bhitarwar,Gwalior,2,-1.008651,4,0.3106895442
454212,Rural,Bhitarwar,Gwalior,1,-1.209750495,3,-0.5321161971
454213,Rural,Bhitarwar,Gwalior,1,-1.20734882,1,-2.465195566
454214,Rural,Bhitarwar,Gwalior,3,-0.6973962578,3,-0.5651928778
454215,Rural,Bhitarwar,Gwalior,2,-1.131338594,4,1.221879454
454216,Rural,Bhitarwar,Gwalior,3,-0.7935267539,3,-0.9772153245
454217,Rural,Bhitarwar,Gwalior,4,-0.3840784002,2,-1.282332593
454219,Rural,Bhitarwar,Gwalior,1,-1.215807413,1,-2.026831097
454220,Rural,Bhitarwar,Gwalior,1,-1.201792362,1,-3.047946038
454221,Rural,Bhitarwar,Gwalior,5,0.7223219971,5,1.321460061
454222,Rural,Bhitarwar,Gwalior,3,-0.8165636194,3,-0.4666403849
454223,Rural,Bhitarwar,Gwalior,1,-1.142822579,2,-1.086872376
454224,Rural,Bhitarwar,Gwalior,4,-0.4608475476,3,-0.968055891
454225,Rural,Bhitarwar,Gwalior,4,0.1789693514,5,4.002000837
454226,Rural,Bhitarwar,Gwalior,1,-1.154733575,2,-1.074754435
454227,Rural,Bhitarwar,Gwalior,2,-1.116179435,2,-1.584556185
454229,Rural,Bhitarwar,Gwalior,2,-0.9633093787,3,-0.9987740444
454230,Rural,Bhitarwar,Gwalior,2,-1.047555342,4,-0.1519872455
454231,Rural,Bhitarwar,Gwalior,1,-1.233826765,5,3.672974439
454232,Rural,Bhitarwar,Gwalior,2,-0.9412009538,1,-2.118679771
454233,Rural,Bhitarwar,Gwalior,4,0.6058350835,5,1.569317182
454234,Rural,Bhitarwar,Gwalior,3,-0.8714986794,1,-1.830726916
454235,Rural,Bhitarwar,Gwalior,4,-0.4258819103,5,1.769181186
454236,Rural,Bhitarwar,Gwalior,4,-0.4852389109,4,0.6056677628
454237,Rural,Bhitarwar,Gwalior,2,-1.128195524,2,-1.109986562
454238,Rural,Bhitarwar,Gwalior,4,0.4201139003,4,1.050936057
454239,Rural,Bhitarwar,Gwalior,4,-0.2842276539,4,-0.065655907
454240,Rural,Bhitarwar,Gwalior,3,-0.6353832991,4,0.261440964
454241,Rural,Bhitarwar,Gwalior,3,-0.5675770838,3,-0.8756185765
454243,Rural,Bhitarwar,Gwalior,2,-0.9212658965,2,-1.036910334
454244,Rural,Bhitarwar,Gwalior,2,-1.008550064,4,0.4072577997
454245,Rural,Bhitarwar,Gwalior,4,0.2775034228,5,1.558711179
454246,Rural,Bhitarwar,Gwalior,2,-0.923926475,1,-1.812619236
454247,Rural,Bhitarwar,Gwalior,5,1.723062634,5,2.759029638
454248,Rural,Bhitarwar,Gwalior,4,-0.1402884504,5,1.269531098
454249,Rural,Bhitarwar,Gwalior,3,-0.5622264286,2,-1.284539164
454250,Rural,Bhitarwar,Gwalior,3,-0.8425165259,4,-0.03382091761
454251,Rural,Bhitarwar,Gwalior,4,-0.5095734898,4,0.5410095862
454252,Rural,Bhitarwar,Gwalior,3,-0.8725770674,5,1.318404838
454253,Rural,Bhitarwar,Gwalior,2,-1.055308004,4,0.7333998511
454254,Rural,Bhitarwar,Gwalior,4,-0.2388040539,4,0.543517252
454255,Rural,Bhitarwar,Gwalior,4,-0.0006206812197,4,1.154730563
454256,Rural,Bhitarwar,Gwalior,4,-0.1763179638,3,-0.6686467995
454257,Rural,Bhitarwar,Gwalior,4,0.1193746454,3,-0.3809371994
454258,Rural,Bhitarwar,Gwalior,4,-0.2995911626,4,0.1186164387
454259,Rural,Bhitarwar,Gwalior,3,-0.8406285876,4,0.9077827282
454260,Rural,Bhitarwar,Gwalior,3,-0.6936339207,3,-0.35798057
454261,Rural,Bhitarwar,Gwalior,1,-1.163273687,3,-0.4935738249
454262,Rural,Bhitarwar,Gwalior,3,-0.6215895151,3,-0.3310518441
454263,Rural,Bhitarwar,Gwalior,5,1.063875573,5,2.756103423
454264,Rural,Bhitarwar,Gwalior,2,-1.0705983,1,-1.655613293
454265,Rural,Bhitarwar,Gwalior,4,-0.2982116731,3,-0.4525253865
454266,Rural,Bhitarwar,Gwalior,3,-0.7115148731,4,0.5534464436
454267,Rural,Bhitarwar,Gwalior,4,-0.3670237822,4,0.7642709071
454268,Rural,Bhitarwar,Gwalior,4,0.04736116176,4,0.3740079266
454269,Rural,Bhitarwar,Gwalior,2,-1.08262577,3,-0.847238046
454270,Rural,Bhitarwar,Gwalior,4,-0.5482271386,5,3.91227207
454271,Rural,Bhitarwar,Gwalior,2,-0.9365656969,2,-1.117893261
454272,Rural,Bhitarwar,Gwalior,2,-0.9777431514,3,-0.9300487613
454274,Rural,Bhitarwar,Gwalior,2,-1.059027994,4,0.3716830607
454275,Rural,Bhitarwar,Gwalior,5,0.7767347851,5,3.570531685
454276,Rural,Bhitarwar,Gwalior,2,-1.125605015,2,-1.131512749
802105,Urban,Bhitarwar,Gwalior,5,2.080100635,5,2.580439853
802105,Urban,Bhitarwar,Gwalior,4,0.5400765612,5,1.935102378
802105,Urban,Bhitarwar,Gwalior,5,1.5534807,5,1.817310612
802105,Urban,Bhitarwar,Gwalior,4,0.6129364826,4,1.016339629
802105,Urban,Bhitarwar,Gwalior,5,0.8067001917,4,0.5864416795
802105,Urban,Bhitarwar,Gwalior,4,0.4216743849,4,0.6291069104
802105,Urban,Bhitarwar,Gwalior,5,2.976194271,5,3.610469027
802105,Urban,Bhitarwar,Gwalior,5,4.547214394,5,4.930233745
802105,Urban,Bhitarwar,Gwalior,5,5.151103947,5,6.496031539
802105,Urban,Bhitarwar,Gwalior,5,3.615938635,5,4.77346301
802105,Urban,Bhitarwar,Gwalior,5,4.848222891,5,5.763663846
802105,Urban,Bhitarwar,Gwalior,5,3.068816292,5,3.566031496
802105,Urban,Bhitarwar,Gwalior,5,4.345054991,5,5.392296071
802105,Urban,Bhitarwar,Gwalior,5,1.231996108,4,1.073424168
802105,Urban,Bhitarwar,Gwalior,5,1.647380141,4,0.7416258258
802105,Urban,Bhitarwar,Gwalior,3,-0.7241680731,4,-0.164133138
454277,Rural,Chinour,Gwalior,3,-0.764051232,4,1.154464065
454278,Rural,Chinour,Gwalior,2,-0.9527137817,2,-1.248502344
454279,Rural,Chinour,Gwalior,4,-0.06459695632,4,0.2146645075
454280,Rural,Chinour,Gwalior,4,0.5690606884,5,2.189670424
454281,Rural,Chinour,Gwalior,4,0.06688099308,4,0.3641672396
454282,Rural,Chinour,Gwalior,1,-1.233826765,4,0.2918722395
454283,Rural,Chinour,Gwalior,3,-0.7149963949,4,0.3839129735
454284,Rural,Chinour,Gwalior,3,-0.6424977507,2,-1.128194844
454285,Rural,Chinour,Gwalior,3,-0.6394808134,4,0.590337598
454286,Rural,Chinour,Gwalior,3,-0.7332892077,3,-0.727621732
454287,Rural,Chinour,Gwalior,3,-0.6594395482,3,-0.4175307346
454288,Rural,Chinour,Gwalior,1,-1.18721376,1,-2.411919409
454289,Rural,Chinour,Gwalior,4,0.5415089297,5,2.011681351
454290,Rural,Chinour,Gwalior,4,-0.4655140127,1,-1.790565926
454291,Rural,Chinour,Gwalior,3,-0.7455676458,4,0.6643037434
454292,Rural,Chinour,Gwalior,3,-0.9090782177,4,0.1397702175
454293,Rural,Chinour,Gwalior,4,0.2130733564,5,1.50009699
454294,Rural,Chinour,Gwalior,3,-0.5976163243,3,-0.5991454068
454295,Rural,Chinour,Gwalior,2,-1.133508971,4,0.8745708662
454296,Rural,Chinour,Gwalior,2,-0.9993314521,4,0.2505506182
454297,Rural,Chinour,Gwalior,4,-0.233353603,5,1.532480986
454298,Rural,Chinour,Gwalior,4,-0.3147140377,2,-1.012162222
454299,Rural,Chinour,Gwalior,2,-1.024728364,3,-0.7691687508
454300,Rural,Chinour,Gwalior,5,0.8247863907,2,-1.3999609
454301,Rural,Chinour,Gwalior,4,0.00176348441,4,0.9320382978
454302,Rural,Chinour,Gwalior,2,-0.956826725,2,-1.458341114
454303,Rural,Chinour,Gwalior,5,2.143982792,5,10.49140862
454304,Rural,Chinour,Gwalior,3,-0.8461058381,2,-1.133772289
454305,Rural,Chinour,Gwalior,3,-0.7117950888,3,-0.6272071522
454306,Rural,Chinour,Gwalior,3,-0.5869943364,3,-0.9918815413
454307,Rural,Chinour,Gwalior,4,0.2457761315,4,0.3984141485
454308,Rural,Chinour,Gwalior,4,-0.4469693662,3,-0.7878031679
454309,Rural,Chinour,Gwalior,3,-0.7154732905,3,-0.5201161659
454310,Rural,Chinour,Gwalior,3,-0.5781084338,4,0.2845132426
454311,Rural,Chinour,Gwalior,4,0.6777822196,1,-2.336636738
454312,Rural,Chinour,Gwalior,1,-1.22800014,1,-2.459695691
454313,Rural,Chinour,Gwalior,2,-1.116454295,5,1.255662606
454315,Rural,Chinour,Gwalior,1,-1.141304438,3,-0.8842711723
454316,Rural,Chinour,Gwalior,1,-1.233826765,1,-2.875542208
454317,Rural,Chinour,Gwalior,2,-0.9282767486,2,-1.160451785
454318,Rural,Chinour,Gwalior,5,0.7434673214,2,-1.321588427
454319,Rural,Chinour,Gwalior,2,-0.9413840601,5,1.875340706
454320,Rural,Chinour,Gwalior,5,3.256736195,5,5.211916904
454321,Rural,Chinour,Gwalior,3,-0.8689459346,2,-1.4811585
454322,Rural,Chinour,Gwalior,4,-0.4755546203,2,-1.511131647
454323,Rural,Chinour,Gwalior,5,1.632693645,5,5.856984664
454324,Rural,Chinour,Gwalior,4,-0.1400833009,4,0.2169209248
454325,Rural,Chinour,Gwalior,5,1.77005157,5,8.267105319
454326,Rural,Chinour,Gwalior,5,1.443868931,5,2.029552985
454327,Rural,Chinour,Gwalior,4,-0.5303181849,3,-0.2975414404
454328,Rural,Chinour,Gwalior,4,-0.07745380378,1,-1.970424084
454329,Rural,Chinour,Gwalior,3,-0.7190746027,5,1.99168781
454330,Rural,Chinour,Gwalior,4,-0.01473678292,4,0.456660173
454331,Rural,Chinour,Gwalior,3,-0.779396063,4,-0.1027339284
454332,Rural,Chinour,Gwalior,3,-0.7610243084,2,-1.365074634
454333,Rural,Chinour,Gwalior,3,-0.6117653358,4,0.255218971
454334,Rural,Chinour,Gwalior,3,-0.5991771318,2,-1.21132042
454335,Rural,Chinour,Gwalior,4,-0.1701618433,4,0.001763815544
454336,Rural,Chinour,Gwalior,4,-0.04496536841,4,-0.1164791318
454337,Rural,Chinour,Gwalior,4,-0.4997019926,3,-0.9264662585
454338,Rural,Chinour,Gwalior,4,0.5491934467,5,5.634080987
454339,Rural,Chinour,Gwalior,5,1.150296744,5,2.911876177
454340,Rural,Chinour,Gwalior,4,-0.2670221808,4,-0.02473028181
454341,Rural,Chinour,Gwalior,3,-0.8177434438,4,-0.09115658943
454342,Rural,Chinour,Gwalior,5,1.113002603,5,1.960186789
454343,Rural,Chinour,Gwalior,5,2.220121806,5,2.48273406
454344,Rural,Chinour,Gwalior,3,-0.6403881181,3,-0.4800056999
454345,Rural,Chinour,Gwalior,5,0.9686863052,5,1.448535076
454346,Rural,Chinour,Gwalior,4,-0.2602127298,3,-0.3127691346
454347,Rural,Chinour,Gwalior,5,3.934700078,5,6.650386079
454348,Rural,Chinour,Gwalior,4,-0.4979462857,4,0.9735117345
454349,Rural,Chinour,Gwalior,4,0.207648189,5,2.307405535
454350,Rural,Chinour,Gwalior,4,-0.431546887,3,-0.9977666982
454351,Rural,Chinour,Gwalior,4,0.4653182733,5,1.557990944
454352,Rural,Chinour,Gwalior,4,-0.5016018466,5,1.293886725
454353,Rural,Chinour,Gwalior,4,0.05347580688,4,0.9974813253
454354,Rural,Chinour,Gwalior,5,1.761691466,4,0.03351247669
454355,Rural,Chinour,Gwalior,4,0.2153652022,4,1.207200495
454356,Rural,Chinour,Gwalior,3,-0.8698714667,2,-1.131469636
802106,Urban,Chinour,Gwalior,5,1.161793069,5,1.351366988
802106,Urban,Chinour,Gwalior,4,-0.2880654601,4,1.015158878
802106,Urban,Chinour,Gwalior,3,-0.5913166737,5,1.69521368
802106,Urban,Chinour,Gwalior,4,-0.4652850572,4,-0.1345819217
802106,Urban,Chinour,Gwalior,4,0.1785989559,4,0.2915975095
802106,Urban,Chinour,Gwalior,5,1.123383499,5,1.496379527
802106,Urban,Chinour,Gwalior,4,0.6656225478,4,1.136372889
802106,Urban,Chinour,Gwalior,5,1.890049277,5,2.028462595
802106,Urban,Chinour,Gwalior,5,2.55207667,4,1.112240209
802106,Urban,Chinour,Gwalior,5,2.04211564,4,1.238277031
802106,Urban,Chinour,Gwalior,5,2.940450724,5,3.239799506
802106,Urban,Chinour,Gwalior,5,3.405214399,5,2.921581572
802106,Urban,Chinour,Gwalior,5,2.034835896,5,1.776587621
